"","logFC","t","P.Value","adj.P.Val","B"
"20846",1.50088512532496,4.48153432988019,0.000516872588763081,0.000516872588763081,0.0610955516791627
"80861",2.27335161648392,4.47584344850462,0.000522540806419123,0.000522540806419123,0.0511641752032226
"15958",2.47276345243526,4.46553417448045,0.000532972516212943,0.000532972516212943,0.0331630094271276
"80719",1.84419420458252,4.46201203790366,0.000536585404535528,0.000536585404535528,0.0270099999429929
"17476",1.78266708309567,4.45464528654005,0.000544223676344037,0.000544223676344037,0.0141357758495726
"16154",1.36020421233085,4.44311837536486,0.000556400645084303,0.000556400645084303,-0.00602190480929909
"22324",1.45707843935555,4.43112055081286,0.00056937306319918,0.00056937306319918,-0.0270199806400999
"16913",1.28584028536527,4.4229514488812,0.000578383415489459,0.000578383415489459,-0.0413269831662468
"60533",1.91756082668206,4.41913650066892,0.000582641328892677,0.000582641328892677,-0.0480110179997002
"26886",1.32351337090593,4.4021394576577,0.000602007251126745,0.000602007251126745,-0.0778117243220535
"219132",1.74828695465057,4.40118745973901,0.000603111305023307,0.000603111305023307,-0.0794818502732868
"237928",-1.31366740192216,-4.39791517001262,0.000606922153630385,0.000606922153630385,-0.0852233569098138
"237886",2.44296019769039,4.39098179562078,0.000615078632829241,0.000615078632829241,-0.097392654276911
"12362",1.47173913594308,4.3895820193102,0.000616738964302769,0.000616738964302769,-0.0998501849989362
"100340",1.76787854396457,4.38943307088716,0.000616915909019055,0.000616915909019055,-0.100111701070226
"381308",3.05611060387847,4.3762279879305,0.000632812206067453,0.000632812206067453,-0.123306680210863
"667370",1.880043383681,4.36799579034823,0.000642934550837478,0.000642934550837478,-0.137776815635748
"353346",1.79412559244771,4.36615531929652,0.000645220266550386,0.000645220266550386,-0.141012959287212
"234564",-1.62785845805114,-4.36595447486894,0.000645470203743204,0.000645470203743204,-0.141366132120429
"574428",1.38392358098964,4.36171561811061,0.000650768437168467,0.000650768437168467,-0.148820976307761
"15039",1.58618177506123,4.35620096400069,0.00065772825681224,0.00065772825681224,-0.158522605810868
"15212",1.28660149980605,4.35067622518481,0.000664777492610294,0.000664777492610294,-0.168245423413887
